Name,Gender,Race
Pulkit Parikh,male,A
Harika Abburi,female,A
Pinkesh Badjatiya,male,A
Radhika Krishnan,female,A
Niyati Chhaya,female,A
Manish Gupta,male,A
Vasudeva Varma,male,A
Charuta Pethe,female,A
Steve Skiena,male,W_NL
Luke Breitfeller,male,W_NL
Emily Ahn,female,A
David Jurgens,male,W_NL
Yulia Tsvetkov,male,A
Miao Fan,female,A
Chao Feng,male,A
Mingming Sun,male,A
Ping Li,male,A
Nicholas Andrews,male,W_NL
Marcus Bishop,male,B_NL
Dongyeop Kang,male,A
Varun Gangal,male,A
Eduard Hovy,male,W_NL
Pinelopi Papalampidi,female,A
Frank Keller,male,W_NL
Mirella Lapata,female,HL
Lei Cao,male,A
Huijun Zhang,male,A
Ling Feng,male,A
Zihan Wei,male,A
Xin Wang,female,A
Ningyun Li,female,A
Xiaohao He,male,A
Shivashankar Subramanian,male,A
Trevor Cohn,male,W_NL
Timothy Baldwin,male,W_NL
Igor Shalyminov,male,W_NL
Sungjin Lee,male,A
Arash Eshghi,male,A
Oliver Lemon,male,B_NL
Shikib Mehri,male,A
Maxine Eskenazi,female,W_NL
Weikang Wang,male,A
Jiajun Zhang,male,A
Qian Li,male,A
Chengqing Zong,male,A
Zhifei Li,male,A
Bo Zhang,male,A
Xiaoming Zhang,male,A
Zhibin Liu,male,A
Zheng-Yu Niu,female,A
Hua Wu,male,A
Haifeng Wang,male,A
Hengyi Cai,male,A
Hongshen Chen,male,A
Cheng Zhang,male,A
Yonghao Song,male,A
Xiaofang Zhao,female,A
Dawei Yin,male,A
Qibin Chen,male,A
Junyang Lin,male,A
Yichang Zhang,male,A
Ming Ding,male,A
Yukuo Cen,female,A
Hongxia Yang,female,A
Jie Tang,male,A
Xiang Gao,male,A
Yizhe Zhang,male,A
Sungjin Lee,male,A
Michel Galley,male,W_NL
Chris Brockett,male,W_NL
Jianfeng Gao,male,A
Bill Dolan,male,W_NL
Zhufeng Pan,male,A
Kun Bai,male,A
Yan Wang,male,A
Lianqiang Zhou,male,A
Xiaojiang Liu,male,A
Kun Zhou,male,A
Kai Zhang,male,A
Yu Wu,female,A
Shujie Liu,female,A
Jingsong Yu,male,A
Jia-Chen Gu,male,A
Zhen-Hua Ling,male,A
Xiaodan Zhu,male,A
Quan Liu,male,A
Yi-Lin Tuan,male,A
Yun-Nung Chen,female,A
Hung-yi Lee,female,A
Deng Cai,male,A
Yan Wang,male,A
Wei Bi,male,A
Zhaopeng Tu,male,A
Xiaojiang Liu,male,A
Shuming Shi,male,A
Liliang Ren,male,A
Jianmo Ni,male,A
Julian McAuley,male,W_NL
Ze Yang,male,A
Wei Wu,male,A
Jian Yang,male,A
Can Xu,male,A
Zhoujun Li,female,A
Jun Gao,male,A
Wei Bi,male,A
Xiaojiang Liu,male,A
Junhui Li,male,A
Guodong Zhou,male,A
Shuming Shi,male,A
Ran Le,male,A
Wenpeng Hu,male,A
Mingyue Shang,female,A
Zhenjun You,male,A
Lidong Bing,male,A
Dongyan Zhao,male,A
Rui Yan,male,A
Jinxin Chang,male,A
Ruifang He,male,A
Longbiao Wang,male,A
Xiangyu Zhao,male,A
Ting Yang,female,A
Ruifang Wang,female,A
Zhangming Chan,male,A
Juntao Li,male,A
Xiaopeng Yang,male,A
Xiuying Chen,female,A
Wenpeng Hu,male,A
Dongyan Zhao,male,A
Rui Yan,male,A
JinYeong Bak,male,A
Alice Oh,female,A
Dongyeop Kang,male,A
Anusha Balakrishnan,female,A
